credito_total,ingreso_mensual,frecuencia_ahorro,nivel_endeudamiento,pago_mensual_deudas,tipo,fecha,descripcion,tipoPago,monto,meses_a_deber,categoria
36752.51,2648.28,BAJA,97,684.92,Egreso,2025-01-18,Transaction at 1mg,Debito,7689.79,0,Healthcare
32929.72,8783.46,BAJA,98,1735.09,Egreso,2025-11-27,Transaction at AirAsia,Credito,29257.87,5,Travel
44424.83,5592.06,NULA,80,797.89,Egreso,2025-08-03,Transaction at Aha,Transferencia,477.4,0,Entertainment
33323.31,9022.48,BAJA,10,1319.95,Egreso,2025-07-30,Transaction at Goibibo,Transferencia,22699.69,0,Travel
46322.08,4743.34,BAJA,9,1710.34,Egreso,2025-10-02,Transaction at Sony Center,Credito,72060.14,9,Electronics
7819.55,7795.65,NULA,73,873.29,Egreso,2025-02-16,Transaction at Pizza Hut,Credito,914.44,9,Food
46458.63,4455.73,MEDIA,70,1706.74,Egreso,2025-09-07,Transaction at AirAsia,Transferencia,5134.83,0,Travel
45958.17,5862.64,ALTA,98,332.92,Egreso,2025-06-24,Transaction at Pepperfry,Transferencia,17582.23,0,Online Shopping
7940.95,9947.12,BAJA,65,940.08,Egreso,2025-11-08,Transaction at Zee5,Credito,669.21,3,Entertainment
25673.93,6397.85,ALTA,42,1564.74,Egreso,2025-06-08,Transaction at Max Fashion,Debito,6803.03,0,Clothing
48993.49,7111.49,BAJA,4,513.99,Egreso,2025-07-23,Transaction at OYO,Transferencia,12058.28,0,Travel
48779.79,5060.08,NULA,79,1867.3,Egreso,2025-10-18,Transaction at ACT Fibernet,Debito,3164.33,0,Bills
29523.41,2411.25,BAJA,0,1918.92,Egreso,2025-09-12,Transaction at CloudNine,Debito,3742.91,0,Healthcare
25618.35,4573.28,BAJA,75,1208.83,Egreso,2025-12-17,Transaction at TNEB,Transferencia,3166.76,0,Bills
35565.9,1480.75,MEDIA,93,999.54,Egreso,2025-03-07,Transaction at Vistara,Credito,16120.18,1,Travel
37283.02,1637.74,MEDIA,82,1684.3,Egreso,2025-03-24,Transaction at Apple Music,Debito,492.05,0,Entertainment
44027.39,7570.08,MEDIA,45,1418.26,Egreso,2025-01-29,Transaction at Yatra,Transferencia,23573.49,0,Travel
34537.01,8773.82,ALTA,70,1179.83,Egreso,2025-02-12,Transaction at TSRTC,Debito,947.12,0,Transport
34561.62,9250.13,MEDIA,30,1628.01,Egreso,2025-04-03,Transaction at Nykaa,Transferencia,5859.4,0,Online Shopping
48005.3,5854.08,NULA,81,1204.5,Egreso,2025-08-30,Transaction at Wrogn,Credito,7983.18,3,Clothing
23026.49,1477.49,BAJA,28,430.05,Egreso,2025-02-25,Transaction at Puma,Debito,3787.78,0,Clothing
45331.48,3381.52,MEDIA,12,1573.88,Egreso,2025-07-25,Transaction at IRCTC,Transferencia,28758.21,0,Travel
10323.59,6988.34,ALTA,80,578.29,Egreso,2025-04-12,Transaction at Spencers,Debito,2669.17,0,Grocery
22551.68,4422.9,NULA,63,1511.04,Egreso,2025-07-04,Transaction at Burger King,Transferencia,408.41,0,Food
17080.36,9755.19,NULA,85,299.49,Egreso,2025-06-16,Transaction at Meru Cabs,Debito,879.41,0,Transport
20724.68,8396.79,BAJA,78,1981.78,Egreso,2025-03-17,Transaction at H&M,Transferencia,6584.41,0,Clothing
29682.59,6428.48,ALTA,96,1032.95,Egreso,2025-01-21,Transaction at Metro Rail,Transferencia,1597.44,0,Transport
11622.0,5929.9,NULA,18,1095.56,Egreso,2025-05-21,Transaction at Jio Fiber,Credito,4999.89,5,Bills
41627.93,3591.71,ALTA,95,1861.67,Egreso,2025-12-18,Transaction at Taco Bell,Debito,1362.75,0,Food
23542.04,2046.9,BAJA,24,1125.6,Egreso,2025-03-11,Transaction at Pepperfry,Transferencia,837.29,0,Online Shopping
26350.47,6945.7,BAJA,72,1614.47,Egreso,2025-08-03,Transaction at Yulu Bikes,Transferencia,333.48,0,Transport
26695.85,3338.33,NULA,7,1391.68,Egreso,2025-10-20,Transaction at YouTube Premium,Transferencia,682.0,0,Entertainment
8097.21,8909.95,NULA,86,411.41,Egreso,2025-07-12,Transaction at YouTube Premium,Credito,146.61,11,Entertainment
23078.0,3711.29,MEDIA,24,1047.46,Egreso,2025-12-26,Transaction at A2B,Transferencia,1259.95,0,Food
26283.82,7368.86,BAJA,4,879.25,Egreso,2025-05-29,Transaction at Aha,Transferencia,261.96,0,Entertainment
7260.67,8925.9,ALTA,23,1347.12,Egreso,2025-03-25,Transaction at Ajio,Transferencia,3601.37,0,Online Shopping
23306.73,4586.96,BAJA,3,1038.03,Egreso,2025-01-08,Transaction at Aster,Transferencia,9106.46,0,Healthcare
38551.89,9815.89,BAJA,13,1019.63,Egreso,2025-04-18,Transaction at Fortis,Debito,17117.0,0,Healthcare
40149.34,2696.14,MEDIA,92,652.99,Egreso,2025-08-14,Transaction at AirAsia,Transferencia,1101.08,0,Travel
20441.54,5229.85,ALTA,99,1664.37,Egreso,2025-03-30,Transaction at Reliance Fresh,Credito,1778.71,8,Grocery
47721.91,9359.88,NULA,16,1213.32,Egreso,2025-09-18,Transaction at 1mg,Credito,11609.84,2,Healthcare
44827.36,1673.6,MEDIA,17,348.13,Egreso,2025-03-26,Transaction at PharmEasy,Transferencia,12366.48,0,Healthcare
36905.43,3370.94,NULA,59,555.65,Egreso,2025-05-09,Transaction at Dominos,Transferencia,800.74,0,Food
18690.66,3600.18,BAJA,13,1705.4,Egreso,2025-04-12,Transaction at Vivo Store,Transferencia,95547.02,0,Electronics
34317.85,3514.9,NULA,95,501.81,Egreso,2025-11-28,Transaction at PharmEasy,Transferencia,12148.28,0,Healthcare
17649.58,9060.93,BAJA,70,1185.48,Egreso,2025-04-18,Transaction at Dell Exclusive,Debito,9761.08,0,Electronics
28977.85,3221.86,MEDIA,78,397.12,Egreso,2025-07-16,Transaction at Croma,Debito,26401.86,0,Electronics
25024.12,6398.16,MEDIA,36,245.55,Egreso,2025-01-01,Transaction at Taco Bell,Transferencia,124.46,0,Food
5301.4,1645.68,MEDIA,86,1760.44,Egreso,2025-12-07,Transaction at Flipkart,Transferencia,8903.7,0,Online Shopping
40345.03,3601.46,MEDIA,0,629.7,Egreso,2025-03-17,Transaction at CCD,Debito,239.53,0,Food
13254.21,3095.18,MEDIA,50,1491.14,Egreso,2025-02-14,Transaction at HP World,Credito,45459.55,9,Electronics
47528.94,6253.41,NULA,94,1612.55,Egreso,2025-12-03,Transaction at Apollo Hospital,Transferencia,16891.8,0,Healthcare
38157.02,7334.36,MEDIA,4,1269.57,Egreso,2025-08-15,Transaction at Meesho,Credito,9092.74,4,Online Shopping
11038.78,5333.96,NULA,11,624.22,Egreso,2025-10-28,Transaction at Nilgiris,Debito,1794.99,0,Grocery
8163.31,2151.65,BAJA,49,1046.03,Egreso,2025-12-18,Transaction at Apollo Pharmacy,Transferencia,11275.49,0,Healthcare
39510.58,6658.56,BAJA,63,764.51,Egreso,2025-06-23,Transaction at Netmeds,Debito,16640.54,0,Healthcare
48301.99,8608.37,BAJA,83,348.62,Egreso,2025-04-05,Transaction at YouTube Premium,Transferencia,759.05,0,Entertainment
5646.04,3669.95,BAJA,70,289.47,Egreso,2025-03-18,Transaction at Samsung Store,Debito,37027.33,0,Electronics
5292.12,4581.8,ALTA,64,130.09,Egreso,2025-07-18,Transaction at BigBazaar,Debito,4407.24,0,Grocery
6235.23,8785.64,ALTA,19,1311.98,Egreso,2025-05-02,Transaction at Aha,Transferencia,829.26,0,Entertainment
34847.61,4958.57,MEDIA,71,1224.93,Egreso,2025-01-11,Transaction at McDonalds,Transferencia,683.57,0,Food
49895.98,3659.17,NULA,61,1391.97,Egreso,2025-06-04,Transaction at BSNL,Transferencia,4274.14,0,Bills
8539.36,4848.68,MEDIA,40,106.21,Egreso,2025-01-03,Transaction at Pantaloons,Transferencia,7445.37,0,Clothing
33889.94,3064.8,ALTA,32,356.91,Egreso,2025-05-21,Transaction at IRCTC,Debito,20596.97,0,Travel
34861.54,2086.15,MEDIA,38,1807.06,Egreso,2025-11-12,Transaction at YouTube Premium,Credito,575.9,6,Entertainment
13406.02,1922.88,BAJA,94,1171.01,Egreso,2025-04-14,Transaction at BMTC,Credito,544.17,9,Transport
30325.84,9501.36,BAJA,61,1479.15,Egreso,2025-02-14,Transaction at TSRTC,Credito,1476.65,10,Transport
10166.92,3971.03,NULA,56,516.24,Egreso,2025-08-07,Transaction at Vistara,Debito,10470.61,0,Travel
31524.98,8922.93,NULA,6,1826.04,Egreso,2025-06-06,Transaction at Samsung Store,Transferencia,66239.46,0,Electronics
10566.9,9734.12,BAJA,17,1634.4,Egreso,2025-07-29,Transaction at Starbucks,Transferencia,626.89,0,Food
14778.49,3043.9,ALTA,71,126.46,Egreso,2025-01-10,Transaction at Yulu Bikes,Debito,226.59,0,Transport
25460.61,4489.48,BAJA,32,900.84,Egreso,2025-03-15,Transaction at Zee5,Transferencia,341.31,0,Entertainment
42663.21,9338.64,ALTA,2,516.39,Egreso,2025-10-05,Transaction at CCD,Transferencia,291.79,0,Food
22851.23,4317.49,BAJA,53,761.08,Egreso,2025-03-07,Transaction at Dell Exclusive,Debito,90972.17,0,Electronics
38525.18,2445.48,ALTA,85,501.61,Egreso,2025-09-19,Transaction at BSNL,Debito,3557.11,0,Bills
7788.89,2520.72,ALTA,43,1059.61,Egreso,2025-11-22,Transaction at Allen Solly,Transferencia,7855.06,0,Clothing
39443.02,3857.47,NULA,69,1180.76,Egreso,2025-03-10,Transaction at Max Fashion,Debito,4193.58,0,Clothing
8363.14,2529.75,MEDIA,75,830.04,Egreso,2025-08-03,Transaction at Hotstar,Credito,378.12,5,Entertainment
7053.06,9761.02,NULA,2,1818.22,Egreso,2025-07-16,Transaction at Flipkart,Transferencia,15309.14,0,Online Shopping
5443.14,5576.08,NULA,48,735.58,Egreso,2025-12-14,Transaction at YouTube Premium,Transferencia,775.16,0,Entertainment
35737.2,7293.47,MEDIA,69,889.64,Egreso,2025-08-03,Transaction at Lenskart,Transferencia,7743.99,0,Online Shopping
48224.52,2266.32,BAJA,68,895.6,Egreso,2025-07-30,Transaction at Nature's Basket,Transferencia,2601.82,0,Grocery
20118.37,1179.65,ALTA,3,1251.1,Egreso,2025-10-08,Transaction at Netflix,Credito,732.13,11,Entertainment
35803.35,1985.97,BAJA,58,1249.41,Egreso,2025-02-21,Transaction at Kauvery,Transferencia,14651.58,0,Healthcare
32672.42,9336.34,BAJA,16,1084.7,Egreso,2025-09-14,Transaction at Adidas,Transferencia,4632.67,0,Clothing
49410.35,9547.44,MEDIA,1,378.6,Egreso,2025-08-23,Transaction at More Supermarket,Transferencia,1046.02,0,Grocery
47341.61,8202.46,NULA,8,1913.27,Egreso,2025-11-18,Transaction at Pizza Hut,Credito,586.05,9,Food
46819.56,3144.83,MEDIA,80,858.64,Egreso,2025-08-28,Transaction at Chai Point,Transferencia,993.01,0,Food
41034.82,9282.53,MEDIA,83,977.08,Egreso,2025-01-18,Transaction at Reliance Digital,Transferencia,98720.47,0,Electronics
7315.93,2826.37,BAJA,98,1041.38,Egreso,2025-01-08,Transaction at Apollo Pharmacy,Transferencia,15597.99,0,Healthcare
9527.31,5823.41,MEDIA,53,477.98,Egreso,2025-11-13,Transaction at ACT Fibernet,Credito,3667.24,7,Bills
25460.56,6125.49,MEDIA,24,710.67,Egreso,2025-03-13,Transaction at Yulu Bikes,Debito,1655.5,0,Transport
21049.37,5688.41,BAJA,98,149.41,Egreso,2025-06-10,Transaction at Hotstar,Transferencia,830.47,0,Entertainment
48108.63,7061.04,BAJA,51,855.26,Egreso,2025-09-19,Transaction at Adidas,Transferencia,5184.66,0,Clothing
40290.77,8467.41,MEDIA,5,491.57,Egreso,2025-07-20,Transaction at MedPlus,Transferencia,5770.71,0,Healthcare
36158.72,7994.31,NULA,9,1124.06,Egreso,2025-10-28,Transaction at Snapdeal,Credito,16937.51,8,Online Shopping
14617.54,9726.24,MEDIA,85,815.84,Egreso,2025-03-04,Transaction at Vodafone Idea,Credito,4469.07,7,Bills
6570.75,5808.13,NULA,67,548.49,Egreso,2025-08-20,Transaction at Apollo Hospital,Debito,4069.84,0,Healthcare
23505.32,3723.03,MEDIA,95,942.11,Egreso,2025-08-13,Transaction at Air India,Credito,3259.32,10,Travel
49235.36,1213.08,ALTA,12,309.53,Egreso,2025-04-01,Transaction at Pepperfry,Transferencia,4551.45,0,Online Shopping
12531.6,7629.08,MEDIA,76,1378.7,Egreso,2025-03-02,Transaction at Reliance Digital,Debito,125285.33,0,Electronics
27814.33,4400.95,NULA,65,358.56,Egreso,2025-08-28,Transaction at JioMart,Transferencia,2140.18,0,Grocery
12429.8,4080.02,NULA,37,1380.48,Egreso,2025-03-10,Transaction at Water Board,Credito,1171.01,2,Bills
10413.49,7461.37,ALTA,35,855.12,Egreso,2025-12-26,Transaction at Spencers,Credito,4987.43,5,Grocery
44341.57,3026.87,MEDIA,14,1210.53,Egreso,2025-07-02,Transaction at Yatra,Transferencia,614.88,0,Travel
5816.0,8615.13,NULA,82,1488.55,Egreso,2025-03-01,Transaction at Croma,Transferencia,134562.78,0,Electronics
37677.2,3591.26,NULA,72,565.37,Egreso,2025-10-03,Transaction at Aha,Credito,828.41,8,Entertainment
20829.74,6730.16,MEDIA,70,946.23,Egreso,2025-09-27,Transaction at Vistara,Credito,21385.23,7,Travel
7061.04,2021.77,BAJA,64,1255.09,Egreso,2025-06-11,Transaction at Uber,Credito,1898.64,3,Transport
11633.65,6289.5,MEDIA,41,380.47,Egreso,2025-12-06,Transaction at Mi Store,Debito,12651.08,0,Electronics
26755.94,4370.56,MEDIA,59,1623.47,Egreso,2025-08-26,Transaction at Biba,Transferencia,5571.58,0,Clothing
35029.13,9058.26,NULA,16,594.68,Egreso,2025-05-06,Transaction at PharmEasy,Transferencia,11866.49,0,Healthcare
31715.68,3191.35,BAJA,90,832.8,Egreso,2025-09-18,Transaction at Reliance Fresh,Transferencia,3451.68,0,Grocery
47081.87,9438.77,ALTA,94,1944.66,Egreso,2025-07-07,Transaction at Adidas,Credito,2968.69,5,Clothing
32554.22,4617.66,ALTA,40,1645.56,Egreso,2025-07-12,Transaction at Subway,Transferencia,698.47,0,Food
43309.54,7887.83,BAJA,98,1602.15,Egreso,2025-01-15,Transaction at Myntra,Transferencia,12900.53,0,Online Shopping
24896.42,1900.16,BAJA,50,938.2,Egreso,2025-05-29,Transaction at Property Tax Online,Credito,4085.79,8,Bills
43731.36,4165.49,BAJA,43,754.65,Egreso,2025-09-07,Transaction at Snapdeal,Transferencia,12433.3,0,Online Shopping
11363.0,2988.78,MEDIA,13,1570.16,Egreso,2025-05-05,Transaction at TNEB,Debito,3815.8,0,Bills
35638.08,6015.24,MEDIA,93,485.26,Egreso,2025-12-06,Transaction at Uber,Transferencia,1367.86,0,Transport
35415.66,7612.24,MEDIA,83,1818.08,Egreso,2025-11-04,Transaction at Vistara,Credito,4938.58,9,Travel
11990.68,4834.9,BAJA,89,1608.5,Egreso,2025-11-14,Transaction at Woodland,Credito,3342.81,6,Clothing
18195.03,9685.94,MEDIA,31,161.32,Egreso,2025-01-25,Transaction at Meesho,Transferencia,13244.08,0,Online Shopping
27355.91,8039.06,MEDIA,12,248.1,Egreso,2025-12-31,Transaction at Kauvery,Transferencia,12259.08,0,Healthcare
12131.41,7182.44,NULA,89,1692.62,Egreso,2025-02-23,Transaction at Apollo Hospital,Credito,10165.48,5,Healthcare
32856.89,3322.8,ALTA,12,1168.93,Egreso,2025-04-09,Transaction at IndiGo,Credito,16840.72,8,Travel
8739.83,4254.84,ALTA,42,1930.3,Egreso,2025-11-09,Transaction at Lenskart,Debito,19621.75,0,Online Shopping
34325.68,6924.34,BAJA,36,416.76,Egreso,2025-11-02,Transaction at Apollo Pharmacy,Debito,17413.55,0,Healthcare
36692.31,7880.38,NULA,98,710.64,Egreso,2025-12-02,Transaction at Pepperfry,Credito,3996.44,11,Online Shopping
13618.6,5936.65,NULA,49,291.33,Egreso,2025-11-28,Transaction at DMart,Credito,4938.14,7,Grocery
39676.96,3475.83,NULA,78,1979.61,Egreso,2025-08-26,Transaction at RedBus,Transferencia,1758.44,0,Transport
25723.1,8371.72,BAJA,20,564.88,Egreso,2025-06-08,Transaction at BMTC,Debito,1484.81,0,Transport
39082.22,5712.99,MEDIA,22,1253.29,Egreso,2025-10-22,Transaction at Booking.com,Credito,4103.82,3,Travel
47095.71,7477.98,ALTA,78,191.63,Egreso,2025-05-02,Transaction at Pizza Hut,Credito,1051.71,5,Food
21028.09,3789.62,MEDIA,24,1337.4,Egreso,2025-10-14,Transaction at TSRTC,Debito,1660.04,0,Transport
24634.09,9555.38,NULA,0,1999.95,Egreso,2025-04-25,Transaction at RedBus,Debito,477.79,0,Transport
38938.17,4096.93,BAJA,5,377.97,Egreso,2025-08-24,Transaction at OYO,Credito,4808.63,1,Travel
19906.86,7996.67,NULA,18,1404.64,Egreso,2025-03-10,Transaction at RedBus,Debito,317.54,0,Transport
33356.81,2682.2,ALTA,28,1519.05,Egreso,2025-06-07,Transaction at Amazon Prime,Transferencia,115.61,0,Entertainment
46933.15,4607.94,NULA,59,1045.19,Egreso,2025-02-19,Transaction at Ola,Credito,862.35,2,Transport
25719.27,7670.29,BAJA,75,1374.38,Egreso,2025-10-06,Transaction at Jio Fiber,Debito,532.56,0,Bills
36896.71,9337.73,ALTA,22,1736.69,Egreso,2025-08-19,Transaction at TNEB,Debito,780.34,0,Bills
28678.31,5225.13,BAJA,53,1611.25,Egreso,2025-07-09,Transaction at Ola,Transferencia,1043.35,0,Transport
34231.88,4137.63,MEDIA,60,321.47,Egreso,2025-02-16,Transaction at PharmEasy,Transferencia,12699.47,0,Healthcare
21678.89,7152.02,BAJA,31,1642.97,Egreso,2025-04-30,Transaction at Asus Store,Transferencia,67315.69,0,Electronics
43520.0,9431.46,MEDIA,50,693.13,Egreso,2025-02-01,Transaction at Nilgiris,Transferencia,1473.65,0,Grocery
19555.58,1397.18,ALTA,42,832.31,Egreso,2025-08-16,Transaction at Jio Fiber,Transferencia,3338.08,0,Bills
5872.89,2605.95,NULA,47,1614.99,Egreso,2025-08-18,Transaction at Tata Cliq,Transferencia,13071.67,0,Online Shopping
24800.95,9466.84,BAJA,81,1695.87,Egreso,2025-11-05,Transaction at Booking.com,Debito,15761.34,0,Travel
36254.51,5845.63,ALTA,85,623.04,Egreso,2025-09-11,Transaction at A2B,Transferencia,1487.69,0,Food
32706.22,3941.81,MEDIA,76,1310.64,Egreso,2025-01-23,Transaction at Goibibo,Transferencia,13599.09,0,Travel
10542.35,9535.71,MEDIA,27,593.8,Egreso,2025-07-20,Transaction at Mi Store,Credito,85154.28,3,Electronics
37348.35,6362.59,MEDIA,17,1895.43,Egreso,2025-06-25,Transaction at Asus Store,Debito,22550.59,0,Electronics
31436.25,6359.02,MEDIA,5,516.57,Egreso,2025-08-07,Transaction at H&M,Transferencia,3787.79,0,Clothing
40145.34,7406.5,NULA,28,619.98,Egreso,2025-05-03,Transaction at Paradise Biryani,Transferencia,269.94,0,Food
15193.69,3550.79,MEDIA,67,1191.56,Egreso,2025-09-15,Transaction at Sony Center,Debito,108546.07,0,Electronics
16072.68,3025.06,BAJA,40,1059.18,Egreso,2025-04-02,Transaction at Pizza Hut,Credito,1219.45,8,Food
11385.81,2720.26,NULA,86,307.21,Egreso,2025-03-15,Transaction at Zee5,Transferencia,424.28,0,Entertainment
34611.95,6560.77,MEDIA,27,1471.58,Egreso,2025-08-31,Transaction at Cream Stone,Debito,656.16,0,Food
32098.86,9053.07,MEDIA,19,433.99,Egreso,2025-04-14,Transaction at IRCTC,Transferencia,27616.51,0,Travel
18607.72,4683.82,NULA,68,1390.32,Egreso,2025-05-16,Transaction at ACT Fibernet,Credito,292.36,1,Bills
7200.45,5933.27,NULA,53,1346.63,Egreso,2025-03-15,Transaction at Nykaa,Transferencia,677.2,0,Online Shopping
38689.69,2330.0,NULA,14,1432.41,Egreso,2025-09-28,Transaction at Samsung Store,Transferencia,29016.44,0,Electronics
29054.86,2020.33,ALTA,92,137.83,Egreso,2025-05-19,Transaction at Starbucks,Transferencia,1300.66,0,Food
18663.94,6724.27,NULA,26,183.59,Egreso,2025-07-30,Transaction at Biba,Debito,6796.93,0,Clothing
46408.45,1902.6,MEDIA,6,1352.51,Egreso,2025-05-06,Transaction at Lenskart,Credito,14397.23,5,Online Shopping
12789.06,8151.42,ALTA,38,1414.57,Egreso,2025-10-05,Transaction at Snapdeal,Credito,12541.79,1,Online Shopping
43039.91,6077.92,ALTA,25,313.72,Egreso,2025-11-19,Transaction at Nature's Basket,Transferencia,1625.7,0,Grocery
45782.91,3124.35,MEDIA,41,475.88,Egreso,2025-03-13,Transaction at Zee5,Transferencia,124.01,0,Entertainment
24716.64,2204.58,MEDIA,96,1144.01,Egreso,2025-03-20,Transaction at Hotstar,Transferencia,507.41,0,Entertainment
14473.07,7473.23,MEDIA,98,1869.33,Egreso,2025-04-18,Transaction at TNEB,Debito,3373.73,0,Bills
8731.21,3719.83,BAJA,58,1039.35,Egreso,2025-01-13,Transaction at Zara,Transferencia,3511.95,0,Clothing
23538.64,6340.84,ALTA,21,993.35,Egreso,2025-10-17,Transaction at Snapdeal,Transferencia,10500.52,0,Online Shopping
18074.0,3954.43,BAJA,73,1368.9,Egreso,2025-05-12,Transaction at OnePlus,Credito,4646.46,4,Electronics
25526.35,2315.56,NULA,82,1532.13,Egreso,2025-09-14,Transaction at Apollo Pharmacy,Transferencia,8840.97,0,Healthcare
45076.61,3421.18,BAJA,91,1021.36,Egreso,2025-06-29,Transaction at Tata Cliq,Transferencia,12847.46,0,Online Shopping
34456.14,5179.11,ALTA,37,947.88,Egreso,2025-09-20,Transaction at Reliance Fresh,Transferencia,2591.55,0,Grocery
11448.75,8557.27,MEDIA,74,701.01,Egreso,2025-12-18,Transaction at Nilgiris,Credito,2470.34,10,Grocery
27458.66,4006.52,BAJA,9,254.0,Egreso,2025-01-03,Transaction at Apple Store,Transferencia,140355.9,0,Electronics
42799.84,3051.92,MEDIA,35,377.69,Egreso,2025-06-08,Transaction at US Polo,Credito,3810.42,4,Clothing
46219.16,4345.08,NULA,47,1913.01,Egreso,2025-06-26,Transaction at Pantaloons,Transferencia,5927.89,0,Clothing
38435.96,7272.13,BAJA,2,193.1,Egreso,2025-06-20,Transaction at Yatra,Transferencia,27128.44,0,Travel
36358.16,8068.28,ALTA,79,1757.95,Egreso,2025-01-05,Transaction at Aha,Credito,563.83,9,Entertainment
42024.76,7311.65,MEDIA,95,750.16,Egreso,2025-08-17,Transaction at Booking.com,Transferencia,24786.87,0,Travel
18995.19,2638.69,MEDIA,7,1854.17,Egreso,2025-03-22,Transaction at Vodafone Idea,Debito,4468.43,0,Bills
35347.16,8213.69,MEDIA,94,1955.35,Egreso,2025-12-06,Transaction at Metro Rail,Credito,1592.39,11,Transport
5496.69,7799.37,ALTA,7,880.66,Egreso,2025-09-27,Transaction at Noise,Transferencia,53467.25,0,Electronics
34458.17,6972.8,BAJA,10,351.59,Egreso,2025-01-20,Transaction at Amazon Prime,Credito,672.14,3,Entertainment
20451.72,9746.18,ALTA,27,1393.94,Egreso,2025-04-03,Transaction at TSRTC,Debito,372.43,0,Transport
15446.07,5947.35,NULA,6,1443.99,Egreso,2025-07-22,Transaction at Adidas,Debito,4964.27,0,Clothing
37834.98,9286.66,NULA,96,1107.08,Egreso,2025-06-10,Transaction at Reliance Fresh,Credito,4680.79,8,Grocery
31497.56,3402.35,BAJA,90,1841.09,Egreso,2025-09-26,Transaction at Reliance Fresh,Transferencia,2222.84,0,Grocery
40166.15,5596.61,ALTA,35,311.12,Egreso,2025-03-21,Transaction at Gaana,Credito,226.71,7,Entertainment
5296.3,5123.79,MEDIA,57,1368.96,Egreso,2025-07-23,Transaction at Paradise Biryani,Transferencia,818.06,0,Food
23798.35,6813.61,NULA,40,395.54,Egreso,2025-09-08,Transaction at Nilgiris,Credito,1636.19,6,Grocery
42755.08,6174.43,MEDIA,18,1367.73,Egreso,2025-03-16,Transaction at Croma,Transferencia,82995.77,0,Electronics
20880.87,5948.22,NULA,23,1794.6,Egreso,2025-08-10,Transaction at Metro Rail,Credito,840.16,9,Transport
24701.6,1189.77,MEDIA,18,1440.73,Egreso,2025-07-01,Transaction at Tata Cliq,Credito,16683.59,8,Online Shopping
23073.05,9337.99,BAJA,8,476.07,Egreso,2025-08-20,Transaction at Flipkart,Transferencia,14058.43,0,Online Shopping
41285.06,3549.91,ALTA,77,361.84,Egreso,2025-05-13,Transaction at Samsung Store,Credito,76876.53,7,Electronics
